00-04,0-14,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-,country_gender
5.05764224618817,15.9719687070327,5.14464297290013,5.76968348794443,6.08118020750526,6.34422946356375,6.17295744470336,6.45852453591083,6.60045513321347,6.51516030310371,6.85736316150406,6.93515204656415,7.22890744146216,7.05729424328133,6.11154516702434,4.67176843477163,3.42271094264434,3.57078276771488,Barbados_female
5.66645322002154,17.9587591470524,5.76824136003761,6.52406456699325,6.70876377378604,7.08445454511806,6.5714423194371,6.84460467337111,6.81499357809371,6.50296666160811,6.76872624172278,6.84978661504466,6.76798596434084,6.47890764669522,5.4995206703952,4.00008883328583,2.74420825483309,2.40479107521588,Barbados_male
4.2944384004553,15.2018615702523,5.55803275960899,5.34939041018806,4.60894720749884,4.40430898738485,4.90327014907995,6.95525035624116,8.03985430411828,7.32660419317863,6.67050039370698,6.54330125688841,6.63344276009687,7.6463805683881,6.93197392495445,5.56266860834542,3.0333903565405,5.53824536332517,Belarus_female
5.27047851661819,18.6203089539801,6.82096561130528,6.52886482605665,5.60455853979674,5.32169409799931,5.63887309321042,7.8283648221275,8.93825213987628,8.05709814133109,7.12314551363693,6.69117847200813,6.5344453541591,7.00655803162701,5.51686452675812,3.63997348224156,1.62443478646109,1.85425004478658,Belarus_male
4.92651734974044,15.9638132289121,5.35603387019365,5.68126200897801,5.42879576978715,5.56524659000141,6.06399757149423,6.56864174960952,6.35382413344571,6.44680944878685,6.20578194663732,6.56494472266362,6.75664744099596,6.44579191843477,5.70837071344141,5.02654058335015,4.05251813323882,6.84827604920098,Belgium_female
5.27144791901794,17.1170020662233,5.74629729307381,6.09925685413158,5.85045057559078,5.95977809803275,6.3793082492664,6.81164377615335,6.54940704599517,6.68881634920911,6.49802927439099,6.87968155852274,7.01237997673328,6.47648151685101,5.50185786467105,4.6169847030021,3.42746514333339,4.23071380202455,Belgium_male
8.91599326139868,27.2489089470067,9.3211529062079,9.01176277940013,9.51542112536627,9.68537480368489,9.21421854802494,8.47485802044903,7.45588027321605,6.35130541792478,5.49111650882891,4.70684851296734,3.70399775710766,2.94255565672831,2.05830031435228,1.3710423742901,0.822724667597897,0.957447072454851,Belize_female
9.25338777994278,28.2239738499217,9.66320976505176,9.30737630492719,9.6514304505097,9.8084879777371,9.3444320652574,8.49926624686499,7.25335833165642,6.07812630370018,5.2386047401925,4.47515791643558,3.6388265839497,2.82286364952613,1.98088806215552,1.34824071029267,0.829950870442264,0.806392241358155,Belize_male
16.0720628840191,41.9418482798032,13.9728349777724,11.8969504180117,10.345537053792,8.79452137435659,7.70710110452822,6.51781350204372,5.5431631307487,4.56386059782678,3.72665909214717,3.0783128380602,2.48907905058085,1.88958049357634,1.35606759680886,0.921195533504643,0.645502432705356,0.479757919517304,Benin_female
16.4760411971665,42.9182821209111,14.2736192678003,12.1686216559443,10.6156777358451,9.00942476000834,7.84373390618892,6.55189373469103,5.45339979773653,4.40768421784359,3.54214457577368,2.89575358838263,2.31287452564134,1.72119782428492,1.20402075256062,0.746790207338741,0.46858450703699,0.308537745756466,Benin_male
3.93925725454819,13.8670876559916,4.8488949030221,5.07893549842129,4.86242670275147,5.25785596150955,4.2970981807247,4.59780484137724,6.40655540520223,7.18538565629229,6.99443692677793,7.28311532100436,7.94918057434973,8.44384303112314,7.18388212298903,5.58863328822734,4.20838971583221,5.87430461584724,Bermuda_female
4.48769763005593,15.6083287529503,5.34611529632384,5.77451582657053,5.71470141291345,5.48352678715768,4.57337773610527,4.51033011089916,6.49390539623008,7.32160755278218,8.01998124737302,8.25923890200136,8.40150021015875,7.83568818907821,6.47935594425943,4.79161951566491,3.20896246241392,3.29787578001229,Bermuda_male
6.52208126992741,22.7977749135066,7.77260701444949,8.50308662912964,9.40166881487009,9.47276304185604,9.58510277457431,9.98819618750423,8.35859168306085,7.05040363611695,5.29638423444814,4.48002170816091,3.74723560138389,3.10073943423106,2.57445220812699,1.74140153313886,1.20846618275558,1.19679804626552,Bhutan_female
6.05694199502331,21.5602879713961,7.38542748773947,8.11791848863334,8.71028917932984,9.06518010291595,10.4547870412872,10.9065542483029,9.05684536032662,7.4947454883676,5.65445848331843,4.60983741212282,3.73275674630976,2.91643514603918,2.31017321769381,1.57007223443577,1.02408619814945,0.93349117000459,Bhutan_male
10.2549441830683,30.3340094574282,10.1166799898946,9.96238528446533,9.55867876763982,9.13881874230094,8.66504535732996,8.05561529984889,6.94963295046785,5.9802256456545,5.10649302984307,4.25735966557482,3.53617520833311,2.88457383395653,2.15546841771792,1.54593996323068,1.03676005553855,0.79520360513511,Bolivia_female
10.5935764340461,31.3187749959662,10.4460011228521,10.2791974390681,9.82412323395437,9.34098996900853,8.84478206361735,8.19740780970636,7.05312376583596,5.97353552396948,5.0666027244384,4.21208274696727,3.3880457795232,2.61096162511415,1.81497555605377,1.1824306540087,0.716477238087489,0.455686313748768,Bolivia_male
4.43013012327067,14.3015296527254,4.80074921766144,5.07065031179333,4.97212514371426,5.38580902563634,5.84782658352178,6.44686569664299,6.91869008733259,6.89179743712739,6.8963962935045,6.79056168482606,7.39691023854664,7.57526058917137,7.13383128897417,5.48573516983028,3.21432650357477,4.74233460487144,Bosnia and Herzegovina_female
4.80781674240835,15.4548207265422,5.18845166583533,5.45855231829849,5.28667294043148,5.87370760654197,6.49356645939789,6.95200569915832,7.42454834547252,7.30352289903217,7.23501615138452,7.08722878426751,7.49204995055955,7.24170663155369,6.34314059305924,4.36627646194844,2.28663650401366,3.15910024663686,Bosnia and Herzegovina_male
10.9716265023594,31.7905367599732,10.6810120098626,10.1378982477512,9.20368099173181,8.42263811417143,8.30558870557699,8.2137366512228,7.9447145263686,6.87549803265367,5.15212667922904,3.95636013515696,3.26510395504582,2.55623591332711,1.85251248789889,1.15168056213758,0.672029584923345,0.637556900582731,Botswana_female
11.5470581849343,33.4360686383735,11.2359650048083,10.6530454486309,9.61809568319234,8.75638181808382,8.63758048732413,8.48420897023191,7.99564523443437,6.73314048969554,4.97537355434641,3.63194839572007,2.75549023065013,1.99837235247423,1.36117221419349,0.805970402068975,0.448334510054227,0.362217019156811,Botswana_male
6.28376017839894,19.5187210867163,6.543546431736,6.69141447658133,7.03862597925866,7.56410601666423,7.71537110841584,7.81378189184823,8.0090799208191,7.6099362631869,6.77234267408834,6.12919522859142,5.73299643875413,4.99308083828185,4.0002903437055,3.02507414847669,1.99725095176859,2.08014710942427,Brazil_female
6.78257135303617,21.0512832475703,7.05853053842864,7.21018135610551,7.55644024075845,8.05486917536183,8.14490679435481,8.16296028297762,8.25142081669524,7.67971581859659,6.69208685380775,5.91803543087819,5.37760022703218,4.50463931199095,3.4229602638729,2.42025275602863,1.51127944156938,1.25154933850518,Brazil_male
3.50315530244728,13.6678466984762,4.36201323687856,5.80267815915037,6.415268585501,6.71386793904879,6.97552716638448,7.39110358627058,8.68400800369401,9.63213790980452,8.7548099122672,8.33615514853009,7.14483607818993,5.95043866399877,4.29736801600739,2.89364321994767,1.7731260581807,1.36986301369863,British Virgin Islands_female
3.96029743725933,15.3897224804143,4.87319081131324,6.55623423184172,7.31310582923914,6.90479352011685,6.83176205019254,6.7388129066525,7.9106360377108,8.97955118842119,8.37870136768026,8.25587571371664,7.46580799362635,6.32054176072235,4.13291727526225,2.695525162661,1.74279644137565,0.939450272208206,British Virgin Islands_male
6.95098859990821,21.990668668544,7.60113747223779,7.438542596398,7.44984351684644,7.65302945388879,7.63619338873091,8.08846083769802,8.41526500658452,8.03610759398791,7.44753720655084,6.79969464451686,5.38638769537331,4.30565069085525,3.03971696960052,1.85058338118927,0.942589017811634,0.958271927821713,Brunei Darussalam_female
7.00501711849443,22.1160181735966,7.66284102409509,7.44816003100709,7.33511336965182,7.69147951163842,7.55969940354428,8.35576322645938,9.01703236364419,8.53685321160182,7.52460110678065,6.62431902844469,5.42107189767662,4.22600719192093,2.74584957257596,1.52343834112099,0.732542365582136,0.590211235761504,Brunei Darussalam_male
4.15057572414251,13.1970968456695,4.39445190981476,4.65206921171224,4.39448053714023,4.20536842509059,4.53870500285414,6.14953597968147,6.5799335044484,6.90410933806181,7.4605959178579,7.03419190499392,6.47316789411096,6.96447005381365,7.14042790981018,6.89082625904409,5.46713210880903,6.59995831861412,Bulgaria_female
4.66223565101662,14.8443635905883,4.92873208267972,5.25339585689192,5.02288533735995,4.79322619555477,5.17166359511881,6.90911269109249,7.46802696556512,7.84799988567213,8.3375116722366,7.71220513824702,6.74741173569465,6.71937708340491,6.16663529745161,5.08815256202363,3.47839492189674,3.69303332809331,Bulgaria_male
15.6075326382705,42.8885499077023,14.393534651351,12.8874826180808,10.81781990358,8.93553069569788,7.51292769939217,6.41828768237883,5.52569420640203,4.53992828059906,3.51812154916649,2.78532700074825,2.26626291352308,1.77774054083803,1.296787660444,0.852068998955305,0.55391364290652,0.311039317666096,Burkina Faso_female
16.2452944490097,44.5630005075601,14.9516888652293,13.3660171933211,11.1871020443564,9.17291602779146,7.5928199940615,6.40806325782769,5.47612188699066,4.43728756707913,3.30667204760002,2.47747287297147,1.91217838856091,1.4165439805012,0.949894040749065,0.564099704800934,0.363336904396833,0.172490774752625,Burkina Faso_male
15.7981475345411,45.2115231981999,15.443327964985,13.9700476986738,10.8025012907153,7.9378221972213,6.80820355543911,6.64035662271813,6.11066246445717,4.81372088184753,3.26311328242393,2.38820864124279,1.77310380433526,1.44459171014001,1.18407526989435,0.806076764812403,0.472740862891356,0.343299453661393,Burundi_female
16.272245900652,46.3390338882973,15.8248341079998,14.2419538796454,10.9715913782169,8.0325324779155,6.84042380427271,6.61132415752626,6.0169258309715,4.68501708307383,3.15789440794235,2.27526436993145,1.63891117949878,1.27775252535707,0.994145144456822,0.626385883356105,0.328116562500757,0.204681306682712,Burundi_male
8.20248190209865,25.6592866794752,8.56997240468215,8.88683237269438,8.75287940209027,8.96646649163925,9.71301540040035,9.089019209426,7.66147284560369,6.04666056417839,4.76782043931209,4.35959079798417,4.23334976310945,3.51043961386673,2.61132849828493,1.50550397499992,1.04932621152834,2.07384010810122,Cabo Verde_female
8.54733893842369,26.7048816505347,8.91948574228452,9.23805696982644,9.06274954604872,9.36623144988056,9.95590187531471,9.68598947816371,8.50512274062809,6.83597226955297,5.14986750217439,4.30706943292965,3.76860098233193,2.81509135822563,1.69153014219568,0.874841689258266,0.525752728370133,0.750397154390908,Cabo Verde_male
9.1958253090594,27.9197616102045,9.48353896356365,9.24039733758148,8.6642851225843,7.92244927577391,8.12332747876482,8.51610335018812,8.07341200265862,5.55627031137421,4.28774175926724,5.20735794503641,4.70701640721818,4.05312012760979,3.0540725602394,1.90769935295868,1.08681590807522,0.920566788046572,Cambodia_female
9.83604848806444,29.9984685874267,10.2078287112025,9.95459138815983,9.10291634691953,7.87326795852342,7.78863060509352,8.38821899127505,8.25500055605579,5.76999147059827,4.49229817554663,5.39991616389705,4.67492304079498,3.63746030346067,2.27006310118637,1.20897853576475,0.647862221545879,0.492003941911389,Cambodia_male
15.573843923618,41.7942998844091,13.8922561865556,12.3281997742355,10.6569750910421,8.97337906560917,7.87885833022829,6.97049020353717,5.82042349941819,4.65723145155403,3.63301867647436,2.87223473074588,2.20226687157879,1.62929719662598,1.15803553519759,0.789947008702714,0.532253593648006,0.431288861228667,Cameroon_female
15.9777265929262,42.6294352416897,14.1669734836835,12.48473516508,10.7516439909378,9.0178381474276,7.87535476690215,6.94391432816554,5.79583210570614,4.61817550009977,3.57256034502944,2.78857523083821,2.08783293716469,1.49464658773748,1.01678776302167,0.657348575207854,0.428306020992461,0.321748459079468,Cameroon_male
4.77831109531294,15.1264961317096,5.0724150506432,5.27576998575347,5.23001422068087,6.02866711636659,6.58682438163482,6.89293205253378,6.8569984492099,6.63524246949721,6.2625353723831,6.30009221717492,6.83097230535519,6.89735719487952,6.11057877579213,5.06258254977684,3.77287843180193,5.4058283312036,Canada_female
5.08702982496392,16.033203845682,5.38886940988131,5.55730461083677,5.476738179611,6.50592835550369,7.20905381132751,7.26227637307839,7.04068140368057,6.62670605167633,6.21364643542141,6.29104703734237,6.84160568455264,6.79846929798363,5.83867880995064,4.69464490554094,3.36895780873122,3.79836199991769,Canada_male
5.25612210421165,17.3828096308375,7.37296725574016,4.75372027088567,3.73716451456525,4.89768336932411,7.48167408517327,9.11962158271268,9.74835837997444,9.55885593407078,8.98447255152557,8.38952301206058,6.86909641120562,5.07543372555933,3.48596359790225,2.3416038664375,1.48370132064108,1.44403801801008,Cayman Islands_female
5.18186275923736,16.1570855807782,5.32464161066082,5.65058121088004,4.78381262799619,5.15878738931034,7.33364100493236,9.38013787533531,9.97144422971531,9.74790158354726,9.48830367186824,8.51336929245147,7.07115867201246,4.81554126164585,3.05315988346938,2.21379330237388,1.34702471949003,0.964838905073697,Cayman Islands_male
17.9783079420852,47.6593553583912,15.3954559836261,14.2855914326798,12.1719612826614,9.75504794160508,7.00116920256658,4.9867044862908,3.81345288844632,2.99613980409138,2.4788312704176,2.48019289154938,2.22211193887324,1.79875526329274,1.26482061895713,0.752797325202783,0.371023842344339,0.247635885309935,Central African Republic_female
18.3880624849261,48.6108911982972,15.6839926085386,14.5388361048325,12.3810386240621,9.94748691207442,7.18146288892814,5.11576280258683,3.87908271999326,3.00311743224718,2.3281489696873,2.04387716402428,1.69248687172802,1.4307193943377,1.12333358138901,0.716157659406406,0.35248412817246,0.193949653065744,Central African Republic_male
18.4468149280996,47.0149153550415,15.5246174869191,13.0434829400228,10.7109156948958,8.79071631371383,7.24269702698301,5.88001161168815,4.73279947889009,3.90328879826108,3.39250479690166,2.65174139920842,2.01190339641879,1.46105057456615,1.00421844134327,0.61247973264796,0.346311518936256,0.244445860503976,Chad_female
18.843166851806,47.9997306655282,15.8394467537215,13.3171170600007,10.9017792487007,8.87283411132327,7.250363702706,5.82453780923161,4.6388872214732,3.78840404936959,3.26405614567083,2.50377641551789,1.84396878507896,1.30100015714925,0.860352774201265,0.505833969012147,0.276006008092174,0.168468936944933,Chad_male
4.72328542748435,14.882472374041,4.81485062361017,5.34433632294647,5.50869869363195,6.26965665895093,6.99250985321132,7.19099589947165,6.81222310059091,7.09033105652587,6.82928493837833,7.52825155973634,7.18360243643044,5.94263810135869,4.73522871393554,4.42697817790947,3.58071102365339,5.02641741217419,Channel Islands_female
5.01772771849195,15.4245658014612,4.98639230773694,5.42044577523226,5.72625617278578,6.55316284548741,7.57272426579392,7.80425813415038,7.39399636741349,7.34931439281839,6.91932292301354,7.41662749740322,7.18393305827806,5.7175518920205,4.53899227640153,4.00861143510378,3.00471772017478,3.38596521769406,Channel Islands_male
5.69456621939848,17.8392280287952,6.0385079200067,6.10615388939005,5.99860089966759,6.9207057481351,7.9615796820047,8.20270295246629,7.52785351525857,6.9404997517521,6.59800120566699,6.38705252398864,6.01510349823188,5.35124229020014,4.51755977254872,3.57389875283599,2.49004413267806,3.67592724576997,Chile_female
6.00589617351012,18.8053010368794,6.35623681944365,6.44316804392566,6.32079317701918,7.2030299920433,8.27020892734752,8.52923478681731,7.78314534293304,7.1534643937855,6.72563285556276,6.40891150914219,5.89457528294916,5.11919871159251,4.21866707751212,3.18889488038503,2.04001107761572,2.33893094841524,Chile_male
4.53492113708789,16.3761410958043,6.01920727345325,5.82201268526314,5.3016371943705,5.30767219678298,5.97543105676775,8.06490130302718,7.62643622932006,6.74036435437332,7.34779059104469,8.71194467601766,8.15856535966761,5.04180183325783,5.68124198255823,4.19621283870536,2.47502854663983,2.99483074166268,China_female
4.90273700957986,18.0819638875155,6.64928866860212,6.52993820933353,5.96522939691183,5.92029705590785,6.52183136079215,8.51985900353087,7.83202893202573,6.79809405213335,7.29817792762315,8.4877096299217,7.76150832388392,4.65028575503877,4.94252858145802,3.44061240482618,1.9522355406865,1.82763814774449,China_male
6.79855166190133,20.6228530671095,6.86709951273684,6.95720189247128,7.50487933351883,8.25037285988786,8.59583851385734,8.28459355016324,7.62290354543196,6.93818553911086,6.1528911387919,5.82372114215617,5.5680707784033,4.72698975137952,3.6539727152784,2.64728666658364,1.79529623788199,1.81214516044549,Colombia_female
7.28604422342829,22.0833668206461,7.35024406948082,7.44707852773697,7.99496778307095,8.64816245902126,8.88228789413068,8.51075418289689,7.74475084295655,6.91251055962251,5.99950581817092,5.57427250063454,5.25699556724099,4.32880057018394,3.23736017755825,2.25672654136276,1.40171846951117,1.16781981299251,Colombia_male
13.5382483643179,37.7129628629029,12.7576596988832,11.4170547997017,9.6924593525953,8.90178463149275,8.03018132086505,7.00620652639845,6.3759481192508,5.02045428075016,4.07356576888764,3.33296110985035,2.91186828571875,2.29073535750865,1.7432066212554,1.39859971927145,0.822493825292706,0.686572217959663,Comoros_female
13.755807563571,38.3543036038415,13.0292822529421,11.5692137873284,9.62717404491896,8.90778552516076,8.0051004265422,7.05233884531482,5.99062225679601,5.16501449958012,4.16277116831646,3.65201483500929,2.98662803283875,2.18695061578611,1.526559567225,1.18435044497891,0.698334986689885,0.50005114700124,Comoros_male
18.1486728871342,46.0793703189179,15.2466267407013,12.6840706910825,10.3305403971448,8.55914345048523,7.32508525334543,5.99400783814264,4.88149975897023,3.83328833295849,3.16849372998897,2.71555598786559,2.20380642039332,1.71726822022619,1.28014157409888,0.898433435766894,0.591318153946259,0.422047127749106,"Congo, Dem. Rep._female"
